NUM	NUM	TEXT	TEXT	TEXT	TEXT	TEXT
268	0	什么人睡着了是最难叫醒的？	长眠的人	昏睡的人	三天没睡的人	打瞌睡的人
269	0	有甲乙丙三条四脚蛇正爬墙。『乙』从墙上掉下来，之后另外两条蛇都掉下来，为何？	墙倒了	另外两条立即拍手叫好	另外两条晕倒了	脚的黏性不黏了
270	0	有位人兄在光天化日下当众脱裤子，但却没有人觉得惊讶，为什么？	脱的速度很快	脱的是雨裤	他是疯子	大家习以为常
271	0	有些月份有三十一日，有些月份有三十日。则那几个月份有二十八日呢？	二月	三月	所有月份都有28日	一月
272	0	有两个国家的王子，为了个很丑的公主而打架，为什么？	打赢可以娶这个公主	打输就要娶那个公主	打赢可以跟公主出去玩	打赢可以获得掌声
273	0	有两只乌龟在山洞里谈恋爱，后来为什么只有公乌龟走出了山洞，因为？	母乌龟无法翻身	公乌龟觉得很无聊	母乌龟动作比较慢	母乌龟怕黑
274	0	有两对母女，到餐厅吃午餐，每人各叫一客70元的套餐，付账时却只付210元，为什么？	老板少算钱	身上只有210元	她们是祖母母亲女儿	其中一人忘了付钱
275	0	有个人一小时可游过黄河。有天，河水速度并没改变，为何他却用两个半小时才游到？	他太累了	遇到漩涡	两个半小时就是一小时	状况不好
276	0	有个人是你父母生的，但他却不是你的兄弟姐妹，那他是？	幽灵人口	义子	你自己	好兄弟
277	0	有个人饿得要死，而冰箱里有鸡罐头、鱼罐头、猪肉罐头，他会先打开什么？	鸡罐头	鱼罐头	猪罐头	冰箱
278	0	有个地方能进不能出，请问是什么地方？	风化区	警察局	运动场	坟墓
279	0	有个问题，不论你问到任何人，答案都是『没有』，请问那是什么？	你有钱吗	你睡了没	你有空吗	你吃了没
280	0	有个头戴安全帽，上面绑着娃娃，左手拿着胸罩，右手拿着内裤，脚穿雨鞋，他应该要去那里？	工作地点	回家	买衣服	精神病院
281	0	有只猴子在河边洗澡，忽然看见有一男子也在洗澡，忍不住笑破喉咙而死，为什么？	那有猴子前面长尾巴	男子动作滑稽	那有人在这里洗澡	那有毛那么多的猴子
282	0	有只雄蚂蚁找了一只雌蜈蚣交配，但是雄蚂蚁第一天晚上就挂了，为什么？	扳腿累死的	雌蜈蚣没有毒	雄蚂蚁没性趣	雄蚂蚁精力旺盛
283	0	有间房里有油灯、暖炉及壁炉。想将三个器具点燃，只有一根火柴，应先点燃那一样？	火柴	油灯	暖炉	壁炉
284	0	有对双胞胎长的很像，即使穿着相同的服装，仍然有人可立刻知道谁是谁，究竟是谁？	他们自己	他的父母	他的师长	他的好友
285	0	有种东西，你只能用左手拿它，右手却拿不到，是什么？	右手	左手	左脚	右脚
286	0	有种动物，大小像只虎，长相又像虎，这是什么动物？	豹	狮子	山猫	小老虎
287	0	灰姑娘的老爸老妈可能是谁？	红灰槟榔与白灰槟榔	包公及白雪公主	白雪公主与小矮人	非凡公子与非常女
288	0	老王一边刷牙，一边悠闲的吹着口哨，他是怎么做到的？	他在刷假牙	靠后天努力	先天遗传	用特制牙刷
289	0	老王中午时候去开会，为什么半个人影也没看到？	被别人耍了	记错时间了	太晚到了	中午照不出人影
290	0	老王到医院去做检查，结果医生告诉他说要看开一点，请问他得了什么病？	斗鸡眼	感冒	淋病	癌症
291	0	老王要过独木桥，但是桥上却有只老虎，请问老王是怎么过去的？	冲过去的	昏过去的	跑过去的	爬过去的
292	0	老王头上只有3根头发，有一天他朋友结婚，他就把1根心爱的头发剪去，为什么？	他要给他朋友惊喜	他头发要中分	他疯了	他想变成秃子
293	0	老高骑自行车骑了十公里，但周围的景物始终没有变化，为什么？	又骑回到原点	景物都一样	他骑的是健身车	他骑的是别人的车
294	0	老鼠姓什么？	大	米	史	飞
295	0	你大完便后是用左手还是用右手擦屁股？	左手	卫生纸	右手	双手
296	0	你只要叫它的名字就会把它打破，它是什么？	玻璃	沉默	纪录	关卡
297	0	你的爸爸的妹妹的堂弟的表哥的爸爸与你叔叔的儿子的嫂子是什么关系？	姻亲关系	亲戚关系	血缘关系	姊妹关系
298	0	你的计算机若中了『威而钢』病毒，会怎么样？	不怎么样	整台计算机爆炸	软件变成硬件	有头无尾
299	0	你曾借了什么东西至今都没还过？	借钱	借厕所	借火	借过
300	0	你越接近目的地，它便离你越远。它是什么？	终点	裁判	起点	选手
301	0	别人跟阿美说他的衣服完全没有扣，但他却不在乎，因为？	有保险	有拉链	有保护色	身材好
302	0	我比约翰高，约翰比乔高，乔比钱宁高。所以？	约翰是最高的	钱宁比约翰高	乔是最高的	我比钱宁高
303	0	把红豆和绿豆放入瓶中，摇呀摇再倒于盘子中，马上红豆一边，绿豆一边，何解？	力量太猛而分开	红豆绿豆各一粒	红绿豆有排斥现象	红绿豆在一起会打架
304	0	每对夫妻在生活中都有一个相同的共同点，那是什么？	同年同月同日婚	有共同的嗜好	有共同的目标	睡同一张床
305	0	没有尾巴的熊是无尾熊，没有鸡鸡的熊是什么熊？	狗熊	灰雄	母熊	北极熊
306	0	没头没尾的马是什么马？	大仲马	种马	赤兔马	鞍马
307	0	汽车在右转弯时，那个轮胎不会转？	备用胎	左前轮	右后轮	左后轮
308	0	男人在一起喝酒，为什么非划拳不可？	一种习惯	要拼个你死我活	他们是拳击手	敬酒不吃吃罚酒
309	0	男人和女人看橱窗有什么不同？	女人看材质，男人看颜色	女人看物品，男人看物价	女人看颜色，男人看材质	女人看物价，男人看物品
310	0	男人为什么要打领带？	吃饱没事做	自圆其说	怕被人牵着鼻子走	七上八下
311	0	男人穷追女人有什么下场？	越追越穷	好事将近	七上八下	自圆其说
312	0	男人整理衣物时如何分类？	夏季与冬季	肮脏与肮脏但还可穿	长袖与短袖	深色与浅色
313	0	男理发师最不喜欢的人是谁？	丑女	应召女	秃子	流氓
314	0	究竟半斤的棉花较重，还是八两的铁较重呢？	棉花	铁	一样重	不一定
315	0	身子里面空空洞洞，却拥有一双手的是什么？	手套	手铐	手机	手环
316	0	身分证掉了怎么办？	捡起来	明天再去补办	先登报遗失	沿着原路找
317	0	迄今为止，你所见到的最大的影子是什么？	自己的影子	圣母峰的影子	黑夜	鬼影
318	0	那一种竹子不生长在土里？	山竹	玉竹	孟宗竹	爆竹
319	0	那句成语可贴切说出『一位身穿金色衣服的人』的状态？	金光闪闪	一鸣惊人	今宵珍重	金鸡独立
320	0	那句成语可贴切说出『一条狗过了木桥之后就不叫了』的状态？	鞭长莫及	狼心狗肺	痴心妄想	过目不忘
321	0	那句成语可贴切说出『女人生小孩』的状态？	含血喷人	茹苦含辛	血脉喷张	操之过急
322	0	那句成语可贴切说出『小韩笑笑耍酒拳』的状态？	含情脉脉	茹苦含辛	含笑九泉	含苞待放
323	0	那句成语可贴切说出『手机不可以掉到马桶里弄湿』的状态？	衣冠楚楚	一步成诗	机不可失	一箭双雕
324	0	那句成语可贴切说出『他在画里加画了一条粗绳子』的状态？	神乎其技	神来一笔	出神入化	呼之欲出
325	0	那句成语可贴切说出『用猪肝和熊胆作成的神奇肥皂』的状态？	兄友弟恭	义薄云天	肝胆相照	义无反顾
326	0	那句成语可贴切说出『两个男人坐在石头上』的状态？	石破天惊	一石二鸟	杀鸡取卵	时不我予
327	0	那句成语可贴切说出『两根香肠两瓶红酒』的状态？	天长地久	天荒地老	长长久久	天降甘霖
328	0	那句成语可贴切说出『阿呆的两包面都被偷了』的状态？	八面玲珑	盗亦有道	掩耳盗铃	面面俱到
329	0	那句成语可贴切说出『南非装上了翅膀』的状态？	插翅难飞	非常厉害	非战之罪	想入非非
330	0	那句成语可贴切说出『胸部要隆了才会大』的状态？	无后为大	胸有成竹	胸怀大志	有容乃大
331	0	那句成语可贴切说出『这冰看起来就好像是张铝箔』的状态？	如临深渊	如履薄冰	如沐春风	如鱼得水
332	0	那句成语可贴切说出『这两块冰下有鲤鱼』的状态？	相敬如宾	宾至如归	先礼后兵	彬彬有礼
333	0	那句成语可贴切说出『这封信是两颗蛋做的』的状态？	但求无厌	信口开河	信誓旦旦	贪求无厌
334	0	那句成语可贴切说出『厕所里挂闹钟』的状态？	无疾而终	始乱终弃	有始有终	史无前例
335	0	那句成语可贴切说出『蜜蜂停在日历上』的状态？	风和日丽	风花雪月	风尘仆仆	风光明媚
336	0	那句成语可贴切说出『举出火把就亮了』的状态？	一刀两断	一举成名	一举中第	一战成名
337	0	那句成语可贴切说出『蓝色的刀和蓝色的枪』的状态？	剃刀边缘	刀刀致命	刀枪不入	刀光血影
338	0	那句成语可说出男女心里很想要又好兴奋、想得要命，然后就慢慢开始流出水来了？	喜出望外	如沐春风	垂涎三尺	狗急跳墙
339	0	那句话可贴切说出『蝙蝠不休息』的状态？	一不做二不休	边休边做	休戚与共	不修边幅
340	0	那个英文字可贴切说出『大男人在小便』的状态？	BABOO	GRAPE	FLOWER	TREE
341	0	那个国家不需用电？	越南	瑞典	缅甸	希腊
342	0	那种水果可用来形容『羊来了』的状态？	杨桃	草莓	菠萝	西瓜
343	0	那种水果可用来形容『狼来了』的状态？	西瓜	杨桃	菠萝	水蜜桃
344	0	那种行业是用一根棍子插进洞里，感觉暖烘烘的，等到抽出来后，客人就要付钱啦？	特种行业	三温暖	可丽饼	烤甘蔗
345	0	那种东西最能形容『长腿女人』的特征？	眼影	唇膏	粉饼	口红
346	0	那种东西最能形容『长腿男人』的特征？	软糖	火腿	蛋糕	干酪
347	0	兔子的眼睛为什么是红的？	爱吃红萝卜	眼睛脱窗	得结膜炎	赛跑输了哭红的
348	0	两人同时来到河边并想过河，但只有一条船且每次只能载1人，为何两人都能过河？	有人后来不想过河	两人在不同岸边	有人游泳过河	老天保佑
349	0	两个女人与一千只鸭子所说的话有何相似性呢？	都是无稽之谈	哑哑学语	没有相似性	都不会说话
350	0	两只狗赛跑，甲狗跑得快，乙狗跑得慢，跑到终点时，哪只狗出汗多？	一样多	甲狗	乙狗	狗不出汗
351	0	到动物园看到的第一个动物是什么？	长颈鹿	售票员	松鼠	大象
352	0	周瑜与诸葛亮的母亲各姓什么？	吴、章	李、钟	陈、林	既、何
353	0	"彼特、约翰、来恩、比尔四个人都有手机,请问谁的收讯最不好？"	约翰	来恩	彼得	比尔
354	0	所有的A都有2只眼睛，这个B有2只眼睛，所以？	A比B多一只眼睛	B比A多一只眼睛	A与B是一样的	A与B都没有眼睛
355	0	抽香烟有什么好处？	争一口气	吸一口气	呼一口气	扬眉吐气
356	0	放蛋在篮子，假定篮内蛋数目每分钟增加一倍，八分钟后篮子满了。何时有半篮的蛋？	第六分钟	第五分钟	第七分钟	第四分钟
357	0	河马打哈欠会发生何种状况？	香气四散	一口咬定	无药可救	好大口气
358	0	法王路易十六被砍头后他的儿子变成什么？	路易十七	马里十七	马里兄弟	孤儿
359	0	油漆工的徒弟叫做什么？	油漆小弟	油漆匠	好色之徒	油漆工人
360	0	爬山有何好处？	吃饱没事做	步步高升	自圆其说	七上八下
361	0	爸爸送小明一份生日礼物，小明一脚把礼物踢好远，爸爸却说踢得好，为什么？	送的是小明最讨厌的	小明很生气	送的是足球	送的是爸爸的人型玩偶
362	0	牧师无论如何都不能主持的仪式是什么？	自己的丧礼	别人的婚礼	开学典礼	耶诞庆典
363	0	狗咬鸭子会如何？	没事发生	汪汪叫	瓜瓜叫	机机叫
364	0	狐狸精最擅长迷惑男人，那么『什么精』男女一起迷？	芬多精	洗洁精	酒精	香精
365	0	"花木兰在军营待那么久,为什么都没被人发现她的身分？"	将军特别照顾	木兰没有长兄	弟兄没有注意	演戏功力一流
366	0	近在眼前又看不见的是什么？	睫毛	鼻子	嘴巴	双手
367	0	阿光没学过算数，为何老师却称他的算数是数一数二的？	他会从一数到二	他懂高斯函数	他会微积分	他心算十段
368	0	阿里巴巴和四十大盗的故事是东方夜谭、西方夜谭还是南方夜谭？	东方夜谭	西方夜谭	南方夜谭	天方夜谭
369	0	阿姆斯特朗登陆月球时说了什么话？	世界一小步	美国话	我的一大步	我的天
370	0	阿昌在洗衣服，但洗了半天，他的衣服还是脏的，为什么？	衣服太脏了	水太脏了	没用心去洗	洗的是别人的衣服
371	0	阿明被蚊子咬了一包，请问是公蚊子还是母蚊子咬的？	公蚊子	不一定	母蚊子	自己咬的
372	0	阿强和阿燕裸体死在密室中、现场只留下一滩水和一些碎玻璃，请推测他们的死因？	室内淹水，淹水而死	精力用尽，虚脱而死	受外伤，被玻璃割死	阿强和阿燕是金鱼，缺水而死
373	0	阿章天天吃口香糖，可是为什么别人还是说他有口臭，因为？	他有便秘	他爱说脏话	他有口吃	他爱吃臭豆腐
374	0	阿翔用面线上吊为什么能自杀成功？	是摔死的	面线过期	面线有冰在冰箱	面线有煮过
375	0	阿翔吃很饱，带着一个大馒头去蹲厕所，为什么出来之后只剩下半个？	没带卫生纸	把他吃掉	分给别人	掉在厕所
376	0	阿翔骑在大牛的身上，为什么大牛不吃草，因为？	大牛怕人	阿翔闹脾气	大牛是人	阿翔也不吃草
