NUM	NUM	TEXT	TEXT	TEXT	TEXT	TEXT	NUM
738	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G世界国土面积最小的国家是：	摩纳哥	梵蒂冈	瑙鲁	图瓦卢	2
739	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G世界石油储量最多是哪一个国家?	伊拉克	沙特阿拉伯	伊朗	科威特	2
740	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G请问：火车连续发出两声长鸣，这表示：	前进	倒退	停留	故障	2
741	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G轮船发出六声短笛，这是表示什么呢?	倒退	避让	遇险	求救	3
742	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G下列著名宫殿哪个位于英国?	故宫	凡尔赛宫	白金汉宫	克里姆林宫	3
743	1	"欢迎来到乌龙辞典，我这里要考一考你：\n\t#G下列五岳中哪座称中岳""："	泰山	华山	嵩山	衡山	3
744	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G日常生活中应用最广的版画是哪一种？	凸版	凹版	孔版	平版	3
745	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G日据时代台湾新美术运动史中，颇受推崇的日籍水彩画家是？	木下静涯	盐月桃甫	石川钦一郎	乡原古统	3
746	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G水彩是由何国兴起的？	美国	法国	英国	中国	3
747	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G下列哪一座寺院位于南京：	龙岩寺	国清寺	栖霞寺	玉泉寺	3
748	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G水墨画中，生纸与熟纸差别在哪一道处理程序？	机器与手工制作	烘烤纸浆的温度	是否上矾	纸张纸浆材质的不同	3
749	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G王维善画山水松石，不拘形式，喜用秃笔以适应水墨的变化，因而发明？	泼墨法	水墨法	破墨法	淡墨法	3
750	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G王羲之的『兰亭序』，请问是哪一种书法的代表作？	草书	楷书	隶书	行书	4
751	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G世人以其『印象：日出』之作，而归其为印象派画家为何？	毕加索	雷诺阿	高更	莫内	4
752	1	"欢迎来到乌龙辞典，我这里要考一考你：\n\t#G下列名关哪一座被称为天下第一关""?"""	居庸关	娘子关	潼门关	山海关	4
753	1	"欢迎来到乌龙辞典，我这里要考一考你：\n\t#G美国自由女神""座落在哪个城市?"""	华盛顿	洛杉机	旧金山	纽约	4
754	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G下列著名建筑物哪个不属于法国?	凯旋门	艾菲尔铁塔	罗浮宫	比塞塔	4
755	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G格林尼威天文台位于哪个城市?	华盛顿	巴黎	柏林	伦敦	4
756	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G你知道世界最高的塔是哪一座?	艾菲尔铁塔	柏林塔	莫斯科电视塔	加拿大西恩塔	4
757	1	"欢迎来到乌龙辞典，我这里要考一考你：\n\t#G项羽破釜沉舟""战胜秦军是在哪次战役?"""	牧野之战	官渡之战	昆阳之战	巨鹿之战	4
758	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G下列哪次古代著名战役确立了三国鼎立局面?	官渡之战	夷陵之战	长平之战	赤壁之战	4
759	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G世界八大奇迹中，一般皆认为是世界第一大奇迹的是？	希腊的宙斯巨像	中国的秦兵马俑	巴比伦的空中花园	埃及的金字塔	4
760	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G世界上第一本艺术史专书『历代名画记』，作者是唐代的？	张彦远	李思训	李萱	韩干	1
761	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G世界上第一位民间艺术收藏家是哪一国人？	意大利	比利时	美国	中国	1
762	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G世界名画『吶喊』是哪位画家的作品？	孟克（E.Munch）	诺尔德（Emil Nolde）	莫迪里阿尼（A.Modiliani）	夏卡尔（Marc Chagall）	1
763	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G世界名画『夜巡』出自何人的手笔？	林布蓝	卢本斯	米勒	赛尚	1
764	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G世界名画『最后的晚餐』的作者是？	达文西（Leonardo da Vinci）	米开朗基罗（Michelangelo）	拉斐尔（Raphael）	马萨奇奥（Massaccio）	1
765	1	"欢迎来到乌龙辞典，我这里要考一考你：\n\t#G比喻变被动为主动是三十六计""中的哪一计?"""	反客为主	李代桃僵	声东击西	欲擒故纵	1
766	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G世界名画『维纳斯的诞生』的作者是？	波提且利（Botticelli）	马萨奇奥（Massaccio）	米开朗基罗（Michelangelo）	拉斐尔（Raphael）	1
767	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G世界名画『蒙那莉萨的微笑』的作者是？	达文西（Leonardo da Vinci）	米开朗基罗（Michelangelo）	拉斐尔（Raphael）	马萨奇奥（Massaccio）	1
768	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G下列哪个主权国家中没有军队?	安道尔	瑞士	挪威	海地	1
769	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G下列何者是红树林的组成植物？	鬼针草	水笔仔	魔鬼灯笼	牵牛花大军	2
770	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G世界著名的壁画『最后的晚餐』出自文艺复兴时期意大利哪位画家之手？	米开朗基罗（Michelangelo）	达文西（Leonardo da Vinci）	乔托	鲁索	2
771	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G下列火炮哪一种主要是作防空武器?	加农炮	高射炮	迫击炮	火箭炮	2
772	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G洲际导弹的射程一般在多少公里以上?	一百	一万	一千	十万	2
773	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G世界历史文化遗产的古城中，荆州古城是于何年代建设的？	西周	三国时代	宋末元初	汉代	2
774	1	"欢迎来到乌龙辞典，我这里要考一考你：\n\t#G隐形战机""是指什么样的飞机?"""	体积太小	雷达测不到	飞行太高看不见	可以超音速巡航	2
775	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G下列三类导弹中哪一种飞行高度较低，隐蔽性强?	巡航式导弹	飞航式导弹	弹道式导弹	空地导弹	2
776	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G以『人性为基础的唯心史观』为出发点的德国古典美学家为何？	康德	席勒	黑格尔	安海姆	2
777	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G称得上火炮的口径需在多少毫米以上?	15	20	30	40	2
778	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G枪弹的用途不同，弹头的颜色各异，燃烧弹弹头是什么颜色?	黄的	红色	绿色	黑色	2
779	1	"欢迎来到乌龙辞典，我这里要考一考你：\n\t#G粒子束武器""是指什么武器?"""	微波武器	激光武器	X光激光武器	次声波武器	3
780	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G美国第七舰队主要驻扎在哪里?	大西洋	地中海	西太平洋	东太平洋	3
781	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G二战时，曰本偷袭美国珍珠港是在哪一年?	1939、12	1940、12	1941、12	1942、12	3
782	1	"欢迎来到乌龙辞典，我这里要考一考你：\n\t#G三十六计""中第36计是："	美人计	空城计	走为上计	反间计	3
783	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G以『三人行不行』系列演出著称的演出团体是？	相声瓦舍	表演工作坊	屏风表演班	大鹏剧团	3
784	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G以下纯色中，明度最低者为？	草绿	黄	青	橙	3
785	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G以名作『向日葵』知名于世的画家为何者？	卢本斯	米开朗基罗	梵谷	达文西	3
786	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G古代军事家曹操是哪个时期的人物?	西汉	西晋	东汉	东晋	3
787	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G信号弹白天也可以发射，只是要用什么样的信号颜色?	黄色	白色	红色	绿色	3
788	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G下列哪一种是舰艇装备最广泛的主力战舰?	驱逐舰	巡洋舰	护卫舰	战列舰	3
789	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G依吨位区分，多少吨位才可算是大型航空母舰?	三万吨	四万吨	六万吨	八万吨	3
790	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G以竹为素材的水墨创作中，最能表现水墨动感的是？	雨竹	雪竹	风竹	断竹	3
791	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G以色彩来说，最无法表达个人创意的是？	粉腊笔	色铅笔	彩色笔	水彩	3
792	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G以画笔记录矿工35年，而有台湾『矿工画家』之称的画家是？	李梅树	黄土水	颜水龙	洪瑞麟	4
793	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G北宋山水名家中，同时也是提出『三远论』的是？	范宽	李成	徐熙	郭熙	4
794	1	"欢迎来到乌龙辞典，我这里要考一考你：\n\t#G成语闻鸡起舞""""中流击楫""是出自哪们古代将领的故事"""	岳飞	戚继光	郑成功	祖逖	4
795	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G左轮手枪一共可装几颗子弹?	5颗	7颗	8颗	6颗	4
796	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G目前公元前后的划分的方法是以什么为标准：	伊斯兰教	佛教	犹太教	基督教	4
797	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G下列世界奇迹哪个位于伊拉克?	金字塔	宙斯神像	太阳神像	空中花园	4
798	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G第一次世界大战开始的时间是：	1910	1941	1939	1914	4
799	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G下列哪个尊称是对古代太子的尊称：	陛下	阁下	足下	殿下	4
800	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G下列四个著名代号哪个是二战时曰本偷袭珍珠港的代号：	巴巴洛沙	霸王	宝石	虎虎虎	4
801	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G美国第一任总统是谁?	林肯	罗斯福	杜鲁门	华盛顿	4
802	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G北宋继承了五代西蜀、南唐的旧制，在建国之初即在宫廷中设立了？	士林技术院	京华图书院	微风书画院	翰林图画院	4
803	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G北京颐和园于公元几年被联合国教科文组织列入世界文化遗产目录中？	1988	1977	1997	1998	4
804	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G第二次世界大战是哪一年爆发的?	1936	1938	1939	1940	3
805	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G著名史书《史记》是属于哪一类历史?	野史	杂史	正史	稗史	3
806	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G史书《资治通鉴》是属于哪一类体例的历史?	纪传体	纪事本末体	编年体	断代体	3
807	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G北美洲与太平洋岛屿部落图腾柱常以什么为材料？	石材	金属	木材	黏土	3
808	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G可锻炼观察物象的能力，是创作的蓝本为何？	水彩	构图	素描	油画	3
809	1	"欢迎来到乌龙辞典，我这里要考一考你：\n\t#G下列古都哪个被称为六朝古都""："	开封	西安	南京	洛阳	3
810	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G下列农民起义哪次是洪秀全领导的：	大泽乡起义	黄巾起义	金田起义	赤眉起义	3
811	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G古代设有专职主管装裱书画，并开始有装裱行业是历史上的哪个朝代？	唐代	汉代	元代	宋代	3
812	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G下列历史上的大动乱跟吴三桂有关：	八王之乱	三藩之乱	七国之乱	安史之乱	2
813	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G下列历史上的事变是李世民发动的：	陈桥兵变	玄武门之变	靖康之变	土木堡之变	2
814	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G被称为酿酒行业的祖师是谁?	孔子	杜康	鲁班	柳永	2
815	1	"欢迎来到乌龙辞典，我这里要考一考你：\n\t#G文房四宝""中的毛笔是谁发明的?"""	乐毅	蒙恬	闻仲	吴起	2
816	1	"欢迎来到乌龙辞典，我这里要考一考你：\n\t#G民间送灶神""时要吃粘牙的甜食，这是为了什么？"	灶神喜欢吃甜食	用糖粘住灶神牙	祭祀用品	托灶神送给玉帝	2
817	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G英国最大的岛屿是什么岛？	爱尔兰岛	大不列颠岛	马耳他岛	西西里岛	2
818	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G校园歌曲《童年》的词曲作者是谁？	黎明	罗大佑	郭富城	温兆伦	2
819	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G古希腊建筑以什么为主？	剧场	神庙	竞技场	花园	2
820	1	"欢迎来到乌龙辞典，我这里要考一考你：\n\t#G李白笔下的飞流直下三千尺，疑是银河落九天""指的是哪个风景区？"	黄山	庐山	泰山	武夷山	2
821	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G哪个国家曾是葡萄牙的殖民地？	巴西	阿根廷	智利	南非	1
822	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G古希腊神庙建筑，有三种古典建筑样式，其间的差别主要在哪里？	柱子	屋顶	玄关	阶梯	1
823	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G《悲怆交响曲》的作曲是谁？	柴可夫斯基	茹科夫斯基	肖邦	莫札特	1
824	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G目前人类已知的最软的石头是什么？	滑石	田黄石	叶岩	沉积岩	1
825	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G甘肃酒泉历史悠久，那酒泉又是因何人得名？	霍去病	窦宪	侯君集	李靖	1
826	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G史称『徐熙野逸』的徐熙，是五代十国中哪一国的画家？	南唐	后蜀	前蜀	后周	1
827	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G『溪山行远』的作者是？	范宽	王维	董源	马远	1
828	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G音乐之都在哪个国家？	奥地利	维也纳	意大利	热那亚	1
829	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G黄河在潼关折向东流，又穿行在峡谷中，其中什么景观最有名？	龙羊峡	三门峡	青龙峡	小浪底	2
830	1	"欢迎来到乌龙辞典，我这里要考一考你：\n\t#G来龙去脉""的成语产生于什么？"	祭祀用语	风水迷信用语	奏章用语	不清楚	2
831	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G世界上最好的咖啡产于哪里？	加纳	牙买加	哥伦比亚	所罗门群岛	2
832	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G太阳照射后人体会产生哪一种维生素促进钙吸收？	维生素A	维生素D	维生素B	维生素E	2
833	1	"欢迎来到乌龙辞典，我这里要考一考你：\n\t#G菊花被称为花中君子""，请问被称为菊月的月份是几月？"	八月	九月	十月	五月	2
834	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G近来被人们津津乐道的一种以长度单位为名称的技术叫做什么？	微波技术	奈米技术	超音波技术	声纳技术	2
835	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G《北非谍影》成为永远的电影经典，那么这部旷世之作又译作什么？	梦断蓝桥	卡萨布兰卡	罗马假日	胜利大逃亡	2
836	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G大溪老街的建筑风格多半是？	洛可可式	巴洛克式	哥德式	罗马式	2
837	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G最早能制造工具的人类被称为什么？	智人	巧人	猿人	不清楚	2
838	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G周长相等的等边三角形、正方形、圆形，哪一个的面积最大？	三角形	圆形	正方形	相等	2
839	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G木偶戏的分支门派，下列何者为非？	漳州	福州	泉州	潮州	2
840	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G宫殿是各国古代帝王所居住的大型建筑组群，那么世界上最大的宫殿是？	卢浮宫	故宫	冬宫	白金汉宫	2
841	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G木偶戏的改革期，将布偶加大的改革于何时开始？	光复之后	明末清初	日据时代	三国时代	1
842	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G在西方，中世纪的法国新年是什么时候？	四月一日	五月一日	六月一日	七月一日	1
843	1	"欢迎来到乌龙辞典，我这里要考一考你：\n\t#G羌笛何须怨杨柳，春风不度玉门关。""这首诗是出自哪位诗人所作？"	王之涣	骆宾王	柳永	王维	1
844	1	"欢迎来到乌龙辞典，我这里要考一考你：\n\t#G新郎官""现泛指新婚的男子，那么""新郎官""最早用来指什么？"	新科进士	新姑爷	当上侍郎的人	中了秀才的人	1
845	1	"欢迎来到乌龙辞典，我这里要考一考你：\n\t#G请问冰城""是指哪一城市？"	哈尔滨	长春	漠河	牡丹江	1
846	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G木偶戏的起源年代是在何时？	明朝末年	清朝末年	元朝末年	唐朝末年	1
847	1	"欢迎来到乌龙辞典，我这里要考一考你：\n\t#G铁幕""比喻政治上的严密控制和统治。发表著名的""铁幕演说""的是谁？"	丘吉尔	罗斯福	艾森豪威尔	杜鲁门	1
848	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G木偶戏的起源传说有一个什么故事？	功名归掌上	小木偶	孙悟空	七仙女	1
849	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G木偶戏偶的服饰大多模仿哪一朝的服饰？	清朝	明朝	汉朝	宋朝	2
850	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G早期的野台木偶戏名家中，不包括下列何者？	小西园木偶戏	圆明园木偶戏	新兴阁木偶戏	五州园木偶戏	2
851	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G前辈艺术家中，于二二八中逝世的是？	陈植祺	陈澄波	廖继春	李梅树	2
852	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G海河流域由潮白、蓟运等六大水系组成，由这六大水系组成的海河是什么形状的吗？	星形	扇形	网形	三角形	2
853	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G前辈艺术家中，于设计、工艺有卓著贡献的是？	倪蒋怀	颜水龙	李石樵	李泽藩	2
854	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G世界上第一部成文宪法是哪一部？	《法国宪法》	《美国宪法》	《英国宪法》	《德国宪法》	2
855	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G亚洲有许多湖泊闻名于世，那么世界最深的洼地是哪里？	里海	死海	咸海	渤海	2
856	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G请问亚欧大陆桥欧洲的终点站是哪里？	阿姆斯特丹	不莱梅	鹿特丹	海牙	3
857	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G西晋结束了三国的分裂局面，重新统一。请问西晋的第一代皇帝是谁?	司马师	司马昭	司马炎	司马睿	3
858	1	"欢迎来到乌龙辞典，我这里要考一考你：\n\t#G王""从古至今一直都是对国家最高统治者的称谓。这种称谓是从何时开始兴起的？"	三皇时期	五帝时期	商朝	夏朝	3
859	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G依据《洛神赋》这一文学名著进行构思创作，绘制出的《洛神赋图》是谁的作品？	吴道子	王羲之	顾恺之	欧阳修	3
860	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G前辈艺术家中，素有三峡祖师庙守护者称号的是？	杨三郎	蓝荫鼎	李梅树	陈植祺	3
861	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G尼姑为对女性出家人之俗称。那么尼姑最早是什么朝代出现的？	西晋	隋朝	南北朝	唐朝	3
862	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G在京剧中，饰演性格活泼、开朗的青年女性的应是什么角色？	刀马旦	青衣	花旦	小旦	3
863	1	"欢迎来到乌龙辞典，我这里要考一考你：\n\t#G杜甫诗中群山万壑赴荆门，生长明妃尚有村。""诗中""明妃""指的是谁？"	杨贵妃	貂蝉	王昭君	赵飞燕	3
864	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G诗人海涅是哪国人？	英国	荷兰	德国	奥地利	3
865	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G坦克是一种被大众所熟知的武器，你知道坦克是哪国发明的吗？	德国	美国	英国	法国	3
866	1	"欢迎来到乌龙辞典，我这里要考一考你：\n\t#G古代曾有半部论语治天下""的说法，那这句话之说由谁而来？"	徐阶	杜如晦	狄仁杰	赵普	4
867	1	"欢迎来到乌龙辞典，我这里要考一考你：\n\t#G据《梦梁录》记载：画门神桃符，迎春牌儿，那文中的""春牌""指的是什么吗？"	喜	贺	寿	福	4
868	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G手帕是人人不可缺少的卫生用品，那么手帕是由什么演变而来的？	衣角	衣袖	围巾	头巾	4
869	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G三峡有著名的景点巫山神女峰，传说中的巫山神女名叫什么？	七仙女	何仙姑	精卫	神女瑶姬	4
870	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G客家采茶戏在广播电台的演唱，当唱到精采的地方中间就会插入什么？	教唱	音乐	口白	广告	4
871	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G二战时期，德国海军提出狼群战术的海军元帅是谁？	戈林	隆美尔	凯特尔	邓尼茨	4
872	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G原住民艺术中，以摆百步蛇纹为其部落象征的是？	达悟族	阿美族	泰雅族	排湾族	4
873	1	"欢迎来到乌龙辞典，我这里要考一考你：\n\t#G问世间，情是何物，直教生死相许""请问这句话语出哪里？"	《蝶恋花》	《浣溪沙》	《如梦令》	《迈陂塘》	4
874	1	"欢迎来到乌龙辞典，我这里要考一考你：\n\t#G写下天下第一行书""的《兰亭集序》，并被称为""书圣""的古代书法家是谁？"	宋徽宗	黄庭坚	苏轼	王羲之	4
875	1	"欢迎来到乌龙辞典，我这里要考一考你：\n\t#G柳永自称奉旨填词柳三变""，请问他属于什么派诗人？"	田园派	边塞诗人	豪放派	婉约派	4
876	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G请问古代名曲《十面埋伏》是什么乐器演奏的？	琵琶	古筝	柳琴	箫	1
877	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G东汉杰出的科学家和著名的文学家，被誉光彩夺目的科学和文学的双子星是谁？	张衡	班超	班固	祖冲之	1
878	1	"欢迎来到乌龙辞典，我这里要考一考你：\n\t#G两情若是长久时，又岂在朝朝暮暮""这句话语出自哪位词人？"	秦观	柳永	杨万里	苏轼	1
879	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G《搜神记》是文言志怪小说中写作最早、成就最高的一部。成书于哪个朝代？	东晋	西晋	北魏	南梁	1
880	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G民间第一位研习近代雕塑的名家是？	黄土水	陈夏雨	蒲添生	罗丹	1
881	1	"欢迎来到乌龙辞典，我这里要考一考你：\n\t#G秦汉时代，关中土地肥沃，农业发达，请问人们说的关中""指哪一带？"	函谷关以西	嘉峪关以东	娘子关以南	居庸关以南	1
882	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G三八妇女节，是纪念哪国纺织女工罢工？	美国	法国	英国	德国	1
883	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G著名舞台剧『暗恋桃花源』的导演是谁？	赖声川	杨德昌	侯孝贤	李国修	1
884	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G在第二次世界大战中，中途岛战役发生在哪两个国家之间：	美日	英日	英德	法德	1
885	1	"欢迎来到乌龙辞典，我这里要考一考你：\n\t#G联合国教育、科学及文化组织""是联合国专门机构之一，总部设在哪里？"	巴黎	洛桑	日内瓦	伦敦	1
886	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G年轮并非树木独有，许多动物也有年轮，请问牛、马的年轮长在哪里？	骨髓	牙齿	指骨	尾骨	2
887	1	"欢迎来到乌龙辞典，我这里要考一考你：\n\t#G出身德国平民家庭，父亲是宫廷歌手，被称为乐圣""的西方音乐家是谁？"	肖邦	贝多芬	舒伯特	莫札特	2
888	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G著名舞团『云门舞集』以舞蹈来演出故事，其创办人是？	吴兴国	林怀民	郭小庄	赖声川	2
889	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G土耳其是西亚的古老国家之一，其前身是强大的鄂图曼帝国，请问它的首都是哪里？	伊斯坦堡	安卡拉	坎大哈	德黑兰	2
890	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G历史上北朝与南朝是相峙并存的。请问隋朝最初取代了哪个王朝？	北周	北齐	南陈	南唐	2
891	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G屈原名平，字原，又自云名正则，字灵均，出身贵族。他是春秋战国时代哪国人？	赵国	楚国	燕国	齐国	2
892	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G传统木偶戏的戏台称作什么？	布台	彩楼	跳台	秀场	2
893	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G岩石种类分为四大类：沉积岩、变质岩、火成岩和人造石。花岗岩属于哪一类岩石？	沉积岩	火成岩	变质岩	人造石	2
894	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G歌仔戏演员祭祀的戏神是谁？	妈祖	田都元帅	土地公	三太子	2
895	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G古人喝酒非常有讲究，爵是一种典礼时用的酒器，爵有几只脚？	五只	三只	四只	没有脚	2
896	1	"欢迎来到乌龙辞典，我这里要考一考你：\n\t#G山重水复疑无路，柳暗花明又一村""请问这句诗出自谁之手？"	辛弃疾	陆游	苏轼	杨万里	2
897	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G请问古代欧洲文明发源于哪种文明？	埃及文明	爱琴文明	罗马文明	巴尔干文明	2
898	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G美国著名作家马克吐温盛赞夏威夷在地理位置上属于哪个洲？	北美洲	大洋洲	太平洋	亚洲	2
899	1	"欢迎来到乌龙辞典，我这里要考一考你：\n\t#G现在美国国旗星条旗""上有多少颗星？"	13	50	48	49	2
900	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G庙宇中，有『民间艺术殿堂』美称的是？	北港朝天宫	三峡祖师庙	万华龙山寺	台北行天宫	2
901	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G哪一种蔬菜具有抵抗肠胃癌的功能？	菜花	豆角	包心菜	黄瓜	3
902	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G面食文化的发祥地在哪里？	淮河流域	海河流域	黄河流域	辽河流域	3
903	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G谚语『吃肉吃三层，看戏看？？』，问号的应该是？	臭弹	子弹	乱弹	导弹	3
904	1	"欢迎来到乌龙辞典，我这里要考一考你：\n\t#G烧杂烩""这道菜的由来与哪一位历史人物有关？"	刘邦	陈胜	项羽	黄巢	3
905	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G什么被称为百味之首？	甜	酸	盐	辣	3
